frame,inst_idx,track_id,bbox_conf,label,dist_cat_a,dist_cat_b,reason,bbox
264,2,5,0.602,unknown,0.340,0.395,,"1009,719,2560,1440"
265,0,0,0.816,橘貓（目標貓）,0.209,0.396,,"1031,710,1997,1181"
265,1,5,0.703,unknown,0.321,0.390,,"1021,703,2473,1420"
265,2,6,0.558,黑白貓,0.550,0.401,,"1625,769,2560,1440"
266,0,0,0.818,橘貓（目標貓）,0.211,0.400,,"1029,710,1996,1176"
266,1,5,0.710,unknown,0.318,0.398,,"1020,702,2494,1405"
266,2,6,0.649,黑白貓,0.593,0.385,,"1638,779,2560,1440"
267,0,0,0.642,橘貓（目標貓）,0.226,0.380,,"1032,709,2062,1209"
267,1,5,0.581,unknown,0.292,0.400,,"1024,706,2201,1354"
268,0,0,0.761,橘貓（目標貓）,0.214,0.391,,"1032,708,2025,1184"
268,1,5,0.521,unknown,0.326,0.389,,"1022,703,2504,1440"
269,0,0,0.789,橘貓（目標貓）,0.216,0.397,,"1033,709,2012,1177"
269,1,5,0.576,unknown,0.327,0.390,,"1022,704,2493,1440"
270,0,0,0.873,橘貓（目標貓）,0.219,0.389,,"1025,708,2027,1171"
270,1,5,0.773,unknown,0.275,0.396,,"1022,705,2392,1292"
270,2,6,0.516,黑白貓,0.343,0.416,,"1283,771,2560,1440"
271,0,0,0.809,橘貓（目標貓）,0.217,0.397,,"1026,711,2002,1223"
271,1,6,0.776,黑白貓,0.773,0.425,,"1751,813,2555,1440"
272,0,6,0.916,黑白貓,0.820,0.441,,"1744,816,2553,1440"
272,1,0,0.706,橘貓（目標貓）,0.224,0.389,,"1024,708,2043,1238"
273,0,5,0.614,unknown,0.335,0.406,,"1038,745,2560,1440"
273,1,0,0.597,橘貓（目標貓）,0.184,0.422,,"1031,712,1949,1184"
273,2,6,0.594,黑白貓,0.527,0.417,,"1631,775,2560,1440"
274,0,0,0.712,橘貓（目標貓）,0.182,0.410,,"1032,712,1976,1177"
274,1,6,0.656,黑白貓,0.455,0.436,,"1582,777,2560,1440"
274,2,5,0.604,unknown,0.343,0.411,,"1013,743,2560,1440"
275,0,0,0.716,橘貓（目標貓）,0.202,0.419,,"1027,707,1943,1222"
275,1,6,0.680,黑白貓,0.554,0.401,,"1641,779,2560,1440"
275,2,5,0.651,unknown,0.329,0.403,,"1050,746,2560,1440"
276,0,0,0.818,橘貓（目標貓）,0.178,0.428,,"1027,709,1911,1167"
277,0,0,0.823,橘貓（目標貓）,0.177,0.423,,"1026,709,1912,1172"
277,1,6,0.594,黑白貓,0.397,0.404,,"1506,773,2560,1440"
278,0,0,0.826,橘貓（目標貓）,0.179,0.414,,"1027,709,1927,1173"
278,1,5,0.534,unknown,0.266,0.398,,"1018,706,2428,1296"
278,2,6,0.503,黑白貓,0.337,0.412,,"1308,766,2560,1440"
279,0,0,0.775,橘貓（目標貓）,0.179,0.415,,"1029,709,1920,1179"
280,0,6,0.579,黑白貓,0.343,0.402,,"993,731,2560,1440"
280,1,0,0.534,橘貓（目標貓）,0.190,0.403,,"1033,713,1952,1192"
281,0,6,0.712,黑白貓,0.348,0.404,,"973,725,2560,1440"
281,1,5,0.697,unknown,0.389,0.387,,"1510,741,2560,1440"
281,2,0,0.666,橘貓（目標貓）,0.209,0.389,,"1029,710,1977,1216"
282,0,6,0.720,unknown,0.346,0.402,,"975,724,2560,1440"
282,1,5,0.700,unknown,0.398,0.388,,"1512,736,2560,1440"
282,2,0,0.590,橘貓（目標貓）,0.229,0.393,,"1029,711,1974,1241"
283,0,6,0.791,unknown,0.350,0.403,,"972,725,2560,1440"
283,1,5,0.789,unknown,0.411,0.391,,"1514,737,2560,1440"
283,2,0,0.527,橘貓（目標貓）,0.238,0.387,,"1029,711,1985,1246"
284,0,6,0.702,unknown,0.348,0.403,,"972,725,2560,1440"
284,1,5,0.693,unknown,0.405,0.386,,"1510,736,2560,1440"
284,2,0,0.586,橘貓（目標貓）,0.232,0.388,,"1028,711,1982,1238"
285,0,5,0.827,黑白貓,0.417,0.392,,"1509,736,2560,1440"
285,1,6,0.809,unknown,0.351,0.405,,"972,726,2560,1440"
285,2,0,0.536,橘貓（目標貓）,0.242,0.385,,"1029,712,1988,1249"
286,0,6,0.825,橘貓（目標貓）,0.354,0.406,,"972,726,2560,1440"
286,1,5,0.807,黑白貓,0.461,0.407,,"1547,737,2560,1440"
287,0,5,0.852,黑白貓,0.426,0.416,,"1527,735,2560,1440"
287,1,6,0.836,unknown,0.353,0.406,,"972,724,2560,1440"
287,2,0,0.659,橘貓（目標貓）,0.198,0.396,,"1026,711,1943,1182"
288,0,0,0.759,橘貓（目標貓）,0.179,0.410,,"1027,713,1879,1161"
288,1,5,0.758,黑白貓,0.471,0.431,,"1560,741,2560,1440"
288,2,6,0.721,unknown,0.334,0.382,,"1081,729,2560,1440"
289,0,0,0.797,橘貓（目標貓）,0.183,0.420,,"1026,709,1852,1166"
289,1,5,0.671,黑白貓,0.472,0.421,,"1548,742,2560,1440"
289,2,6,0.613,unknown,0.346,0.385,,"1051,729,2560,1440"
290,0,5,0.727,黑白貓,0.450,0.430,,"1528,735,2559,1440"
290,1,0,0.677,橘貓（目標貓）,0.186,0.402,,"1029,714,1907,1180"
290,2,6,0.666,unknown,0.363,0.402,,"976,724,2560,1440"
292,0,6,0.655,unknown,0.360,0.395,,"980,723,2555,1440"
292,1,0,0.620,橘貓（目標貓）,0.179,0.401,,"1029,715,1878,1151"
292,2,5,0.584,黑白貓,0.429,0.432,,"1508,732,2551,1440"
293,0,0,0.873,橘貓（目標貓）,0.180,0.401,,"1030,712,1874,1149"
293,1,6,0.783,unknown,0.250,0.365,,"1021,713,2518,1148"
293,2,5,0.759,黑白貓,0.365,0.405,,"980,724,2560,1440"
293,3,7,0.757,unknown,0.448,0.441,,"1509,733,2558,1440"
294,0,0,0.915,橘貓（目標貓）,0.189,0.426,,"1026,713,1819,1158"
294,1,6,0.780,unknown,0.245,0.361,,"1023,715,2291,1140"
295,0,0,0.917,橘貓（目標貓）,0.186,0.411,,"1024,711,1843,1159"
295,1,6,0.778,unknown,0.247,0.362,,"1021,715,2258,1141"
295,2,7,0.572,unknown,0.459,0.448,,"1500,732,2552,1440"
295,3,5,0.505,黑白貓,0.367,0.399,,"1023,724,2559,1440"
296,0,0,0.820,橘貓（目標貓）,0.185,0.420,,"1024,711,1819,1157"
296,1,5,0.756,黑白貓,0.368,0.400,,"1029,726,2560,1440"
296,2,7,0.755,unknown,0.486,0.460,,"1516,734,2557,1440"
297,0,0,0.926,橘貓（目標貓）,0.178,0.378,,"1023,714,1919,1122"
298,0,0,0.921,橘貓（目標貓）,0.180,0.381,,"1024,713,1929,1134"
299,0,0,0.919,橘貓（目標貓）,0.181,0.390,,"1026,714,1920,1151"
299,1,6,0.845,unknown,0.234,0.355,,"1023,715,2367,1139"
300,0,0,0.927,橘貓（目標貓）,0.179,0.384,,"1023,712,1913,1130"
301,0,0,0.925,橘貓（目標貓）,0.191,0.358,,"1023,714,1992,1122"
