frame,inst_idx,track_id,bbox_conf,label,dist_cat_a,dist_cat_b,reason,bbox
294,1,5,0.559,黑白貓,0.679,0.392,,"1861,624,2261,1276"
295,0,0,0.894,橘貓（目標貓）,0.204,0.389,,"1042,707,1876,1007"
296,0,0,0.894,橘貓（目標貓）,0.206,0.401,,"1041,714,1876,1007"
297,0,0,0.851,橘貓（目標貓）,0.227,0.379,,"1041,689,1849,999"
298,0,0,0.874,橘貓（目標貓）,0.213,0.383,,"1043,701,1880,1004"
299,0,0,0.818,橘貓（目標貓）,0.215,0.360,,"1040,675,1885,994"
300,0,0,0.846,橘貓（目標貓）,0.217,0.384,,"1041,698,1863,1002"
300,1,5,0.531,黑白貓,0.707,0.431,,"1851,602,2256,1285"
301,0,0,0.845,橘貓（目標貓）,0.225,0.440,,"1041,717,1668,997"
301,1,5,0.765,黑白貓,0.660,0.382,,"1856,607,2256,1286"
