frame,inst_idx,track_id,bbox_conf,label,dist_cat_a,dist_cat_b,reason,bbox
44,0,1,0.943,橘貓（目標貓）,0.273,0.304,,"934,450,1624,1297"
45,0,1,0.949,橘貓（目標貓）,0.273,0.297,,"943,450,1606,1306"
46,0,1,0.947,橘貓（目標貓）,0.297,0.325,,"946,449,1673,1314"
47,0,1,0.931,橘貓（目標貓）,0.320,0.346,,"951,446,1735,1300"
48,0,1,0.924,橘貓（目標貓）,0.239,0.358,,"914,455,1538,1093"
49,0,1,0.946,橘貓（目標貓）,0.296,0.333,,"917,455,1717,1090"
50,0,1,0.935,橘貓（目標貓）,0.309,0.364,,"938,457,1695,1089"
51,0,1,0.908,橘貓（目標貓）,0.268,0.335,,"828,454,1601,1098"
52,0,1,0.916,橘貓（目標貓）,0.226,0.383,,"797,453,1446,1102"
53,0,1,0.898,橘貓（目標貓）,0.232,0.392,,"819,452,1444,1108"
54,0,1,0.934,橘貓（目標貓）,0.238,0.351,,"817,449,1563,1140"
55,0,1,0.938,橘貓（目標貓）,0.237,0.346,,"836,446,1557,1171"
56,0,1,0.935,橘貓（目標貓）,0.227,0.352,,"851,447,1548,1169"
57,0,1,0.924,橘貓（目標貓）,0.232,0.359,,"800,444,1537,1166"
58,0,1,0.921,橘貓（目標貓）,0.231,0.359,,"805,446,1530,1167"
59,0,1,0.929,橘貓（目標貓）,0.231,0.355,,"824,447,1527,1164"
60,0,1,0.939,橘貓（目標貓）,0.227,0.360,,"841,454,1531,1118"
61,0,1,0.934,橘貓（目標貓）,0.243,0.303,,"892,455,1572,1109"
62,0,1,0.929,橘貓（目標貓）,0.252,0.313,,"887,451,1608,1110"
63,0,1,0.918,橘貓（目標貓）,0.188,0.389,,"953,458,1416,1100"
64,0,1,0.904,橘貓（目標貓）,0.181,0.375,,"943,458,1437,1101"
65,0,1,0.919,橘貓（目標貓）,0.163,0.394,,"974,456,1432,1117"
66,0,1,0.505,橘貓（目標貓）,0.217,0.350,,"884,450,1539,1103"
67,0,1,0.858,橘貓（目標貓）,0.235,0.321,,"891,449,1708,1103"
68,0,1,0.751,橘貓（目標貓）,0.240,0.319,,"888,449,1689,1103"
69,0,1,0.873,橘貓（目標貓）,0.188,0.366,,"939,453,1506,1115"
70,0,1,0.927,橘貓（目標貓）,0.204,0.329,,"928,452,1536,1117"
71,0,1,0.939,橘貓（目標貓）,0.253,0.286,,"929,452,1699,1170"
72,0,1,0.949,橘貓（目標貓）,0.280,0.316,,"895,448,1874,1179"
73,0,1,0.951,橘貓（目標貓）,0.274,0.319,,"922,449,1861,1181"
74,0,1,0.950,橘貓（目標貓）,0.272,0.309,,"934,451,1805,1178"
75,0,1,0.952,橘貓（目標貓）,0.261,0.308,,"942,448,1819,1172"
76,0,1,0.952,橘貓（目標貓）,0.262,0.312,,"944,449,1829,1173"
77,0,1,0.952,橘貓（目標貓）,0.260,0.327,,"968,450,1837,1174"
78,0,1,0.953,橘貓（目標貓）,0.266,0.332,,"973,452,1856,1176"
79,0,1,0.950,橘貓（目標貓）,0.272,0.330,,"981,447,1861,1177"
80,0,1,0.955,橘貓（目標貓）,0.283,0.341,,"980,452,1907,1177"
81,0,1,0.955,橘貓（目標貓）,0.341,0.354,,"980,453,1905,1162"
82,0,1,0.946,橘貓（目標貓）,0.333,0.343,,"974,450,1870,1278"
83,0,2,0.830,橘貓（目標貓）,0.151,0.425,,"991,461,1312,864"
84,0,2,0.867,橘貓（目標貓）,0.145,0.455,,"992,461,1349,835"
85,0,2,0.890,橘貓（目標貓）,0.145,0.458,,"989,462,1345,829"
86,0,2,0.871,橘貓（目標貓）,0.148,0.453,,"991,460,1328,812"
89,0,1,0.789,橘貓（目標貓）,0.365,0.386,,"985,435,1933,1357"
90,0,2,0.884,橘貓（目標貓）,0.174,0.453,,"991,460,1372,847"
91,0,2,0.895,橘貓（目標貓）,0.140,0.480,,"991,456,1366,841"
92,0,2,0.795,橘貓（目標貓）,0.135,0.480,,"996,456,1335,831"
92,1,1,0.612,unknown,0.279,0.346,,"981,425,1943,1300"
93,0,2,0.869,橘貓（目標貓）,0.134,0.471,,"994,456,1323,837"
94,0,2,0.899,橘貓（目標貓）,0.134,0.477,,"989,454,1366,835"
95,0,2,0.897,橘貓（目標貓）,0.134,0.478,,"989,455,1368,835"
96,0,2,0.880,橘貓（目標貓）,0.136,0.475,,"993,456,1322,829"
97,0,2,0.906,橘貓（目標貓）,0.139,0.475,,"988,456,1358,827"
98,0,2,0.893,橘貓（目標貓）,0.134,0.474,,"991,457,1357,834"
99,0,2,0.897,橘貓（目標貓）,0.126,0.471,,"990,456,1360,832"
100,0,2,0.903,橘貓（目標貓）,0.124,0.463,,"987,452,1383,841"
101,0,2,0.902,橘貓（目標貓）,0.127,0.464,,"986,453,1374,839"
102,0,2,0.898,橘貓（目標貓）,0.125,0.465,,"987,453,1376,839"
103,0,2,0.901,橘貓（目標貓）,0.125,0.467,,"986,451,1376,834"
104,0,2,0.900,橘貓（目標貓）,0.123,0.465,,"986,451,1383,838"
105,0,2,0.901,橘貓（目標貓）,0.121,0.468,,"987,451,1386,839"
106,0,2,0.902,橘貓（目標貓）,0.115,0.466,,"987,451,1394,841"
107,0,2,0.902,橘貓（目標貓）,0.112,0.463,,"986,449,1396,844"
108,0,2,0.892,橘貓（目標貓）,0.118,0.468,,"988,451,1358,834"
108,1,3,0.888,黑白貓,0.759,0.436,,"1580,849,2203,1210"
109,0,2,0.891,橘貓（目標貓）,0.117,0.470,,"990,452,1364,836"
110,0,2,0.829,橘貓（目標貓）,0.112,0.469,,"991,452,1329,824"
110,1,3,0.626,黑白貓,0.798,0.410,,"1493,857,2275,1208"
111,0,2,0.802,橘貓（目標貓）,0.111,0.469,,"993,453,1327,824"
112,0,2,0.859,橘貓（目標貓）,0.109,0.472,,"993,452,1339,825"
113,0,2,0.901,橘貓（目標貓）,0.114,0.466,,"988,450,1374,846"
114,0,2,0.910,橘貓（目標貓）,0.110,0.462,,"986,449,1386,847"
115,0,2,0.888,橘貓（目標貓）,0.110,0.468,,"990,451,1342,830"
116,0,2,0.876,橘貓（目標貓）,0.108,0.470,,"991,449,1353,831"
117,0,2,0.895,橘貓（目標貓）,0.111,0.467,,"990,451,1361,837"
118,0,2,0.885,橘貓（目標貓）,0.112,0.466,,"992,451,1354,838"
118,1,3,0.573,黑白貓,0.537,0.370,,"1213,674,1982,1179"
119,0,2,0.792,橘貓（目標貓）,0.114,0.469,,"993,451,1353,839"
119,1,3,0.763,黑白貓,0.466,0.381,,"1177,663,2022,1136"
119,2,4,0.601,unknown,0.293,0.368,,"993,459,2021,1139"
120,0,2,0.861,橘貓（目標貓）,0.124,0.460,,"992,449,1365,891"
120,1,4,0.810,unknown,0.139,0.463,,"987,448,1367,1089"
120,2,3,0.628,黑白貓,0.193,0.329,,"985,445,1615,1125"
121,0,5,0.638,unknown,0.594,0.389,,"1349,656,1880,1111"
121,1,3,0.549,黑白貓,0.371,0.383,,"1141,461,1883,1111"
121,2,4,0.546,橘貓（目標貓）,0.148,0.448,,"989,444,1439,1097"
122,0,2,0.700,橘貓（目標貓）,0.130,0.464,,"991,448,1362,909"
122,1,4,0.698,unknown,0.135,0.478,,"989,445,1389,1073"
123,0,2,0.870,橘貓（目標貓）,0.122,0.487,,"989,450,1348,819"
124,0,2,0.887,橘貓（目標貓）,0.123,0.480,,"989,450,1345,833"
125,0,4,0.818,橘貓（目標貓）,0.135,0.471,,"990,447,1367,989"
125,1,2,0.541,unknown,0.159,0.409,,"986,443,1508,1081"
126,0,3,0.939,黑白貓,0.250,0.358,,"980,443,1898,1113"
127,0,3,0.940,黑白貓,0.248,0.350,,"974,445,1874,1096"
128,0,3,0.939,橘貓（目標貓）,0.266,0.348,,"977,445,1836,1023"
129,0,3,0.946,橘貓（目標貓）,0.266,0.332,,"975,453,1714,1037"
130,0,3,0.944,橘貓（目標貓）,0.242,0.319,,"983,453,1682,1018"
131,0,2,0.934,橘貓（目標貓）,0.242,0.375,,"974,448,1586,1079"
132,0,2,0.922,橘貓（目標貓）,0.326,0.377,,"967,449,1459,1228"
133,0,2,0.851,橘貓（目標貓）,0.268,0.361,,"957,440,1490,1231"
134,0,2,0.849,橘貓（目標貓）,0.254,0.399,,"860,435,1465,1223"
135,0,2,0.947,橘貓（目標貓）,0.512,0.350,,"530,397,1435,1440"
136,0,2,0.910,橘貓（目標貓）,0.704,0.335,,"711,187,1384,1428"
137,0,2,0.662,橘貓（目標貓）,0.724,0.343,,"823,218,1366,1415"
138,0,2,0.950,橘貓（目標貓）,0.440,0.386,,"455,467,1378,1406"
139,0,3,0.900,橘貓（目標貓）,0.186,0.479,,"992,431,1383,845"
140,0,3,0.915,橘貓（目標貓）,0.172,0.431,,"980,407,1392,841"
141,0,3,0.915,橘貓（目標貓）,0.156,0.437,,"983,407,1387,843"
142,0,3,0.914,橘貓（目標貓）,0.155,0.439,,"984,409,1383,842"
143,0,3,0.914,橘貓（目標貓）,0.156,0.442,,"985,409,1382,842"
144,0,3,0.915,橘貓（目標貓）,0.153,0.444,,"984,411,1383,843"
145,0,3,0.914,橘貓（目標貓）,0.161,0.445,,"984,410,1382,843"
146,0,3,0.913,橘貓（目標貓）,0.163,0.443,,"984,411,1383,845"
147,0,3,0.914,橘貓（目標貓）,0.162,0.440,,"985,411,1385,847"
148,0,3,0.914,橘貓（目標貓）,0.162,0.441,,"985,410,1385,848"
149,0,3,0.913,橘貓（目標貓）,0.161,0.441,,"985,410,1384,848"
150,0,3,0.914,橘貓（目標貓）,0.162,0.445,,"984,410,1384,845"
151,0,3,0.904,橘貓（目標貓）,0.178,0.500,,"984,437,1366,827"
152,0,3,0.897,橘貓（目標貓）,0.179,0.501,,"985,439,1364,824"
153,0,3,0.910,橘貓（目標貓）,0.177,0.495,,"980,436,1371,832"
154,0,3,0.899,橘貓（目標貓）,0.178,0.497,,"981,437,1363,819"
155,0,3,0.908,橘貓（目標貓）,0.177,0.498,,"983,437,1369,830"
156,0,3,0.911,橘貓（目標貓）,0.177,0.494,,"983,435,1375,837"
157,0,3,0.913,橘貓（目標貓）,0.175,0.492,,"982,435,1380,839"
158,0,3,0.907,橘貓（目標貓）,0.178,0.499,,"985,437,1371,834"
159,0,3,0.910,橘貓（目標貓）,0.179,0.495,,"984,435,1377,837"
160,0,3,0.912,橘貓（目標貓）,0.172,0.496,,"983,435,1378,839"
161,0,3,0.906,橘貓（目標貓）,0.177,0.499,,"984,437,1371,833"
162,0,3,0.915,橘貓（目標貓）,0.171,0.490,,"981,435,1377,840"
163,0,3,0.912,橘貓（目標貓）,0.176,0.489,,"984,436,1375,838"
164,0,3,0.905,橘貓（目標貓）,0.177,0.491,,"987,438,1369,835"
165,0,3,0.902,橘貓（目標貓）,0.178,0.498,,"990,441,1368,830"
166,0,6,0.903,黑白貓,0.821,0.454,,"884,849,1948,1335"
166,1,3,0.869,橘貓（目標貓）,0.179,0.490,,"971,444,1358,817"
167,0,3,0.889,橘貓（目標貓）,0.187,0.499,,"987,447,1360,820"
167,1,6,0.874,黑白貓,0.803,0.502,,"947,853,1996,1334"
168,0,3,0.902,橘貓（目標貓）,0.191,0.501,,"992,443,1362,825"
169,0,3,0.899,橘貓（目標貓）,0.192,0.498,,"993,444,1357,820"
170,0,3,0.874,橘貓（目標貓）,0.199,0.490,,"990,443,1348,845"
171,0,6,0.892,黑白貓,0.551,0.408,,"987,706,2183,1440"
171,1,3,0.865,橘貓（目標貓）,0.194,0.478,,"984,447,1360,824"
171,2,7,0.825,unknown,0.775,0.466,,"1146,869,2179,1440"
172,0,3,0.907,橘貓（目標貓）,0.184,0.455,,"997,444,1382,847"
173,0,3,0.903,橘貓（目標貓）,0.177,0.480,,"997,445,1384,832"
174,0,3,0.907,橘貓（目標貓）,0.174,0.479,,"1002,442,1394,835"
175,0,3,0.728,橘貓（目標貓）,0.182,0.479,,"1008,445,1356,833"
175,1,7,0.554,黑白貓,0.866,0.469,,"1207,890,2023,1322"
177,0,7,0.933,黑白貓,0.851,0.436,,"1117,876,2023,1360"
178,0,7,0.939,黑白貓,0.863,0.467,,"1107,868,2044,1367"
179,0,7,0.929,黑白貓,0.843,0.466,,"1105,866,2051,1368"
180,0,7,0.924,黑白貓,0.859,0.473,,"1106,865,2048,1368"
