video_idx,video_path,playback_pass,frame_step,source_fps,model_input_fps,frame,processed_frame,processed_frame_global,time_sec,left_ear_x,left_ear_y,right_ear_x,right_ear_y,distance_px,distance_norm,ray_end_x,ray_end_y,ray_norm_x,ray_norm_y,lick_zone,lick_axis_score,lick_lateral_score,nearest_target_label,nearest_target_t,limb_hit_any,limb_hit_labels,limb_hit_fl_frame,limb_hit_fr_frame,limb_hit_hl_frame,limb_hit_hr_frame,limb_entry_count_fl,limb_entry_count_fr,limb_entry_count_hl,limb_entry_count_hr,target_entry_count,tail_entry_count,lick_time_body_sec,lick_time_fl_sec,lick_time_fr_sec,lick_time_hl_sec,lick_time_hr_sec,lick_time_tail_sec,lick_sec_per_hit_body,lick_sec_per_hit_fl,lick_sec_per_hit_fr,lick_sec_per_hit_hl,lick_sec_per_hit_hr,lick_sec_per_hit_tail,lick_pref_pct_body,lick_pref_pct_fl,lick_pref_pct_fr,lick_pref_pct_hl,lick_pref_pct_hr,lick_pref_pct_tail,nose_detected,gaze_forward_norm,gaze_lateral_norm,gaze_angle_deg,face_state_cat,face_state_raw,face_state,state_stability,valid
1,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_104.mp4,0,1,24.0,24.0,41,41,41,1.708333,887.0,258.25,875.5,238.25,23.070544,0.04146101,1167.3947,1094.8232,0.91274,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7867,0.0342,2.49,FACING_CAMERA,FACING_CAMERA,FACING_CAMERA,1.0,1
1,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_104.mp4,0,1,24.0,24.0,42,42,42,1.75,888.0,257.5,874.5,237.5,24.129857,0.04326499,1161.5002,1095.6646,0.908132,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7824,0.0349,2.56,FACING_CAMERA,FACING_CAMERA,FACING_CAMERA,1.0,1
1,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_104.mp4,0,1,24.0,24.0,43,43,43,1.791667,889.0,255.75,873.0,235.0,26.202338,0.04704406,1147.1044,1097.6484,0.896876,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7802,0.0335,2.46,FACING_CAMERA,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,1,1,1,0.041667,418.25,127.0,249.25,76.625,176.348067,0.37373155,108.3435,822.3504,0.08471,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7232,-0.066,-5.21,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,2,2,2,0.083333,418.25,126.875,250.5,75.5,175.44074,0.37162643,104.9529,820.8454,0.082059,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7229,-0.0675,-5.33,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,3,3,3,0.125,418.5,126.5,252.75,73.25,174.093725,0.36855397,99.0772,817.6953,0.077465,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7219,-0.0701,-5.54,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,4,4,4,0.166667,418.25,125.25,254.25,71.0,172.739869,0.36501018,92.0545,814.8623,0.071974,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7216,-0.0737,-5.83,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,5,5,5,0.208333,417.5,123.25,255.0,69.0,171.31641,0.36129452,90.5229,813.9068,0.070776,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7203,-0.0764,-6.05,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,6,6,6,0.25,418.5,120.25,256.5,67.25,170.449406,0.3597268,87.5747,809.4984,0.068471,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7191,-0.0796,-6.32,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,7,7,7,0.291667,420.75,118.0,257.25,66.0,171.569957,0.36148776,84.1088,807.3398,0.065761,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7154,-0.084,-6.69,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
2,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_107.mp4,0,1,24.0,24.0,8,8,8,0.333333,421.25,116.0,257.75,65.0,171.269524,0.36046602,93.8416,809.9282,0.073371,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.7095,-0.0827,-6.64,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
3,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_108.mp4,0,1,24.0,24.0,1,1,1,0.041667,1052.0,57.5,887.0,54.25,165.032004,0.29019397,858.133,958.9468,0.670941,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.4731,0.1755,20.36,FRONT_RIGHT,FRONT_RIGHT,FRONT_RIGHT,1.0,1
3,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_108.mp4,0,1,24.0,24.0,2,2,2,0.083333,1051.0,57.0,886.0,54.0,165.02727,0.29005857,857.5164,959.0206,0.670458,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.4714,0.1753,20.4,FRONT_RIGHT,FRONT_RIGHT,FRONT_RIGHT,1.0,1
3,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_108.mp4,0,1,24.0,24.0,3,3,3,0.125,1050.0,56.5,884.0,54.0,166.018824,0.29129113,859.3838,960.7837,0.671919,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.4681,0.1732,20.31,FRONT_RIGHT,FRONT_RIGHT,FRONT_RIGHT,1.0,1
3,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_108.mp4,0,1,24.0,24.0,4,4,4,0.166667,1047.0,57.0,882.0,54.25,165.022915,0.28944836,848.124,960.3776,0.663115,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.4614,0.1715,20.39,FRONT_RIGHT,FRONT_RIGHT,FRONT_RIGHT,1.0,1
3,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_108.mp4,0,1,24.0,24.0,5,5,5,0.208333,1043.0,57.0,880.0,53.75,163.032397,0.28597725,850.1204,960.6912,0.664676,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.4588,0.1733,20.7,FRONT_RIGHT,FRONT_RIGHT,FRONT_RIGHT,1.0,1
3,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_108.mp4,0,1,24.0,24.0,6,6,6,0.25,1040.0,57.25,877.0,54.0,163.032397,0.28584222,835.2633,959.8384,0.65306,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.4507,0.1739,21.1,FRONT_RIGHT,FRONT_RIGHT,FRONT_RIGHT,1.0,1
4,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_109.mp4,0,1,24.0,24.0,1,1,1,0.041667,233.25,223.375,154.0,384.0,179.111566,0.38546158,525.9032,968.7713,0.411183,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.8955,-0.0441,-2.82,FACING_CAMERA,FACING_CAMERA,FACING_CAMERA,1.0,1
4,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_109.mp4,0,1,24.0,24.0,2,2,2,0.083333,232.75,212.875,151.0,370.75,177.785202,0.37400269,392.24,1025.5189,0.306677,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.8979,-0.0599,-3.81,FACING_CAMERA,FACING_CAMERA,FACING_CAMERA,1.0,1
4,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_109.mp4,0,1,24.0,24.0,3,3,3,0.125,227.75,210.375,151.0,363.25,171.059429,0.3549466,344.4152,1042.153,0.269285,1.0,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.8926,-0.0729,-4.67,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,1,1,1,0.041667,561.5,225.25,446.75,230.125,114.853507,0.46352519,574.3893,617.8635,0.449092,0.859337,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3057,-0.2366,-37.74,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,2,2,2,0.083333,562.0,225.25,447.0,230.25,115.108644,0.46441188,573.472,618.2805,0.448375,0.859917,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3052,-0.2373,-37.86,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,3,3,3,0.125,562.0,225.25,447.0,230.125,115.103282,0.46483665,573.3659,617.85,0.448292,0.859318,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3059,-0.2377,-37.85,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,4,4,4,0.166667,562.0,225.25,447.0,230.25,115.108644,0.46441188,573.472,618.2805,0.448375,0.859917,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3052,-0.2373,-37.86,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,5,5,5,0.208333,562.0,225.125,447.0,230.25,115.114142,0.46471971,573.3897,617.985,0.448311,0.859506,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3062,-0.2359,-37.61,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,6,6,6,0.25,561.5,225.0,446.75,230.25,114.870035,0.46462769,574.1921,616.9385,0.448938,0.858051,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3053,-0.2372,-37.84,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,7,7,7,0.291667,561.0,225.0,446.5,230.25,114.620297,0.46376007,575.4731,616.5132,0.44994,0.857459,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3049,-0.2393,-38.13,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,8,8,8,0.333333,561.0,225.0,446.0,230.25,115.119775,0.46502674,572.4672,617.6627,0.44759,0.859058,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3097,-0.2395,-37.72,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,9,9,9,0.375,561.0,224.875,445.75,230.375,115.381162,0.46532796,573.068,618.1863,0.448059,0.859786,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3082,-0.2398,-37.89,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,10,10,10,0.416667,561.0,224.875,445.75,230.25,115.375271,0.46544498,573.0065,618.0128,0.448011,0.859545,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3084,-0.24,-37.9,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,11,11,11,0.458333,561.0,224.75,446.0,230.25,115.131447,0.46432087,572.6404,618.0498,0.447725,0.859596,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3082,-0.2398,-37.89,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
5,C:\Users\homec\OneDrive\圖片\貓咪圖像資料集\1_貓咪姿勢影片分類\未被選擇的模型影片\lick\lick_11.mp4,0,1,24.0,24.0,12,12,12,0.5,561.0,224.75,446.5,230.0,114.620297,0.46329079,571.7656,618.2318,0.447041,0.85985,NO_TARGET,,,NO_TARGET,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,0.3081,-0.2394,-37.85,FRONT_LEFT,FACING_CAMERA,FACING_CAMERA,1.0,1
