model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
new,stop,stop_144.mp4,70,70,0,0.9887,0.0046,2.012,3.174,8.761,25.134,0.0000,0.0000,0.0000,0.0000
new,stop,stop_145.mp4,72,72,0,0.9717,0.0114,2.161,5.023,9.054,72.556,0.0000,0.0000,0.0000,0.2083
new,stop,stop_146.mp4,62,62,0,0.9921,0.0003,0.912,0.940,2.582,6.985,0.0000,0.0000,0.0000,0.0000
new,stop,stop_147.mp4,44,44,0,0.9872,0.0007,1.334,1.684,4.379,17.087,0.0000,0.0000,0.0000,0.0000
new,stop,stop_148.mp4,56,56,0,0.9906,0.0050,1.210,1.764,3.980,19.980,0.0000,0.0000,0.0000,0.0000
new,stop,stop_149.mp4,46,46,0,0.9989,0.0002,1.382,1.643,5.043,11.232,0.0000,0.0000,0.0000,0.0000
new,stop,stop_15.mp4,346,346,0,0.8102,0.0404,8.183,8.962,22.117,172.803,0.0000,0.0000,0.4552,0.5337
new,stop,stop_150.mp4,35,35,0,0.9955,0.0007,1.764,2.076,5.371,15.808,0.0000,0.0000,0.0000,0.0000
new,stop,stop_151.mp4,30,30,0,0.9968,0.0009,2.544,3.208,8.387,28.516,0.0000,0.0000,0.0000,0.0000
new,stop,stop_152.mp4,51,51,0,0.9946,0.0011,1.666,2.782,7.167,22.289,0.0000,0.0000,0.0000,0.0000
new,stop,stop_153.mp4,49,49,0,0.9950,0.0002,0.529,0.661,1.529,9.619,0.0000,0.0000,0.0000,0.0000
new,stop,stop_154.mp4,52,52,0,0.9349,0.0185,1.396,1.486,3.864,12.381,0.0000,0.0000,0.0000,0.4487
new,stop,stop_155.mp4,58,58,0,0.9959,0.0004,1.003,1.201,3.011,10.253,0.0000,0.0000,0.0000,0.0000
new,stop,stop_156.mp4,48,48,0,0.9190,0.0076,1.331,1.450,4.098,13.055,0.0000,0.0000,0.0000,0.6667
new,stop,stop_157.mp4,57,57,0,0.9958,0.0031,3.576,6.387,15.669,73.439,0.0000,0.0000,0.0000,0.0000
new,stop,stop_158.mp4,53,53,0,0.9974,0.0003,1.521,1.822,4.152,17.669,0.0000,0.0000,0.0000,0.0000
new,stop,stop_159.mp4,36,36,0,0.9990,0.0002,1.446,1.579,5.015,8.948,0.0000,0.0000,0.0000,0.0000
new,stop,stop_16.mp4,439,439,0,0.9760,0.0105,2.857,4.833,8.667,121.786,0.0000,0.1321,0.0000,0.0000
new,stop,stop_160.mp4,59,59,0,0.9466,0.0029,1.371,1.743,4.620,16.696,0.0000,0.0000,0.0000,1.0000
new,stop,stop_161.mp4,38,38,0,0.9965,0.0005,2.117,4.921,8.507,67.697,0.0000,0.0000,0.0000,0.0000
new,stop,stop_162.mp4,59,59,0,0.9674,0.0131,2.259,4.531,11.087,60.290,0.0000,0.0000,0.0000,0.0000
new,stop,stop_163.mp4,61,61,0,0.9967,0.0004,1.572,2.182,4.661,25.246,0.0000,0.0000,0.0000,0.0000
new,stop,stop_164.mp4,73,73,0,0.9939,0.0013,2.444,4.719,9.469,59.063,0.0000,0.0000,0.0000,0.0000
new,stop,stop_165.mp4,57,57,0,0.9975,0.0004,1.010,1.337,3.007,13.369,0.0000,0.0000,0.0000,0.0000
new,stop,stop_166.mp4,41,41,0,0.9977,0.0001,0.933,1.013,2.782,8.722,0.0000,0.0000,0.0000,0.0000
new,stop,stop_167.mp4,54,54,0,0.9943,0.0012,0.806,0.864,2.366,9.261,0.0000,0.0000,0.0000,0.0000
new,stop,stop_168.mp4,56,56,0,0.9909,0.0029,2.040,4.159,6.903,53.719,0.0000,0.0000,0.0000,0.0000
new,stop,stop_169.mp4,71,71,0,0.8948,0.0079,0.832,1.831,2.526,35.044,0.0000,0.0000,0.0000,0.0000
new,stop,stop_17.mp4,122,122,0,0.9975,0.0026,3.201,3.020,8.034,45.480,0.0000,0.0000,0.0000,0.0000
new,stop,stop_170.mp4,62,62,0,0.9993,0.0000,0.605,0.846,1.670,10.815,0.0000,0.0000,0.0000,0.0000
new,stop,stop_171.mp4,51,51,0,0.9965,0.0001,0.317,0.352,0.787,4.047,0.0000,0.0000,0.0000,0.0000
new,stop,stop_172.mp4,60,60,0,0.9974,0.0001,0.612,0.718,1.895,8.014,0.0000,0.0000,0.0000,0.0000
new,stop,stop_173.mp4,62,62,0,0.9885,0.0003,0.955,1.553,3.343,18.704,0.0000,0.0000,0.0000,0.0000
new,stop,stop_174.mp4,59,59,0,0.9921,0.0004,0.901,1.826,2.310,30.701,0.0000,0.0000,0.0000,0.0000
new,stop,stop_175.mp4,49,49,0,0.9995,0.0000,1.035,0.978,2.816,8.947,0.0000,0.0000,0.0000,0.0000
new,stop,stop_18.mp4,337,337,0,0.9966,0.0019,3.334,4.301,12.164,36.271,0.0000,0.0000,0.0000,0.0000
new,stop,stop_19.mp4,54,54,0,0.9934,0.0008,2.515,2.813,6.678,23.075,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9773,0.0146,5.013,10.362,18.586,284.549,0.0000,0.4710,0.0000,0.0285
new,stop,stop_20.mp4,208,208,0,0.9873,0.0043,1.961,1.570,4.885,16.345,0.0000,0.0000,0.0000,0.0000
new,stop,stop_21.mp4,304,304,0,0.9716,0.0176,2.042,2.399,6.775,27.758,0.0000,0.0230,0.0000,0.0000
new,stop,stop_22.mp4,199,199,0,0.9886,0.0051,1.818,2.430,4.515,58.346,0.0000,0.0000,0.0000,0.0000
new,stop,stop_23.mp4,115,115,0,0.9982,0.0002,0.814,1.450,2.610,18.368,0.0000,0.0000,0.0000,0.0000
new,stop,stop_24.mp4,313,313,0,0.9626,0.0085,1.433,1.963,3.994,23.746,0.0000,0.0000,0.0000,0.0043
new,stop,stop_25.mp4,52,52,0,0.9038,0.0009,0.994,1.000,2.787,7.373,0.0000,0.0000,0.0000,0.0000
new,stop,stop_26.mp4,55,55,0,0.9796,0.0006,0.667,0.877,1.755,11.019,0.0000,0.0000,0.0000,0.3333
new,stop,stop_27.mp4,52,52,0,0.9852,0.0086,1.365,3.819,3.407,59.087,0.0000,0.0000,0.0000,0.0000
new,stop,stop_28.mp4,52,52,0,0.9917,0.0003,0.623,0.658,1.776,6.113,0.0000,0.0000,0.0000,0.3333
new,stop,stop_29.mp4,51,51,0,0.9989,0.0000,0.802,1.408,2.124,14.102,0.0000,0.0000,0.0000,0.0000
new,stop,stop_3.mp4,248,248,0,0.9655,0.0144,2.615,3.570,8.137,48.291,0.0000,0.0000,0.0000,0.0000
new,stop,stop_30.mp4,40,40,0,0.9785,0.0124,1.720,3.270,6.859,34.629,0.0000,0.0000,0.0000,0.1667
new,stop,stop_31.mp4,54,54,0,0.9403,0.0175,1.182,2.338,3.929,29.184,0.0000,0.0000,0.0000,0.1111
new,stop,stop_32.mp4,49,49,0,0.9927,0.0002,0.533,0.623,1.398,5.684,0.0000,0.0000,0.0000,0.0000
new,stop,stop_33.mp4,55,55,0,0.9937,0.0011,2.194,4.516,9.221,50.096,0.0000,0.0000,0.0000,0.0000
new,stop,stop_34.mp4,196,196,0,0.9930,0.0095,1.132,1.633,4.049,15.106,0.0000,0.0000,0.0000,0.0238
new,stop,stop_35.mp4,50,50,0,0.9922,0.0006,1.712,2.297,5.616,30.173,0.0000,0.0000,0.0000,0.0000
new,stop,stop_36.mp4,50,50,0,0.9974,0.0004,0.736,1.395,2.461,23.284,0.0000,0.0000,0.0000,0.0000
new,stop,stop_37.mp4,45,45,0,0.9796,0.0006,0.677,0.952,1.924,9.790,0.0000,0.0000,0.0000,0.3333
new,stop,stop_38.mp4,52,52,0,0.8402,0.0035,0.401,0.443,1.192,3.624,0.0000,0.0000,0.7500,0.0000
new,stop,stop_39.mp4,57,57,0,0.9982,0.0000,0.542,0.527,1.421,4.305,0.0000,0.0000,0.0000,0.0000
new,stop,stop_4.mp4,268,268,0,0.9216,0.0107,1.956,2.672,6.137,25.591,0.0000,0.0000,0.0000,0.0000
new,stop,stop_40.mp4,56,56,0,0.9971,0.0010,1.611,5.464,4.893,124.258,0.0000,0.0000,0.0000,0.0000
new,stop,stop_41.mp4,51,51,0,0.9506,0.0016,0.813,0.868,2.575,6.051,0.0000,0.0000,0.0000,0.6667
new,stop,stop_42.mp4,49,49,0,0.9971,0.0002,0.943,1.851,3.074,30.485,0.0000,0.0000,0.0000,0.0000
new,stop,stop_43.mp4,56,56,0,0.9720,0.0044,1.362,2.064,4.857,18.509,0.0000,0.0000,0.0000,0.3333
new,stop,stop_44.mp4,70,70,0,0.9983,0.0001,0.590,0.942,1.662,14.561,0.0000,0.0000,0.0000,0.0000
new,stop,stop_45.mp4,127,127,0,0.9963,0.0022,1.226,1.661,3.521,17.566,0.0000,0.0000,0.0000,0.0000
new,stop,stop_46.mp4,51,51,0,0.9203,0.0087,2.076,4.355,9.097,42.552,0.0000,0.0000,0.0000,0.0000
new,stop,stop_47.mp4,51,51,0,0.9914,0.0006,0.463,0.507,1.218,6.352,0.0000,0.0000,0.0000,0.0000
new,stop,stop_48.mp4,55,55,0,0.9785,0.0074,1.780,4.717,6.223,71.842,0.0000,0.0000,0.0000,0.0000
new,stop,stop_49.mp4,53,53,0,0.9956,0.0008,0.979,1.254,3.104,14.839,0.0000,0.0000,0.0000,0.0000
new,stop,stop_5.mp4,316,316,0,0.9869,0.0167,4.203,11.176,12.357,440.036,0.0000,0.0000,0.0000,0.0000
new,stop,stop_50.mp4,52,52,0,0.9824,0.0024,1.096,1.201,3.169,11.812,0.0000,0.0000,0.0000,0.3333
new,stop,stop_51.mp4,55,55,0,0.9870,0.0054,3.126,5.931,14.730,45.903,0.0000,0.0000,0.0000,0.0000
new,stop,stop_52.mp4,51,51,0,0.9975,0.0009,1.791,2.992,6.295,32.442,0.0000,0.0000,0.0000,0.0000
new,stop,stop_53.mp4,31,31,0,0.9889,0.0003,1.630,1.604,4.752,11.668,0.0000,0.0000,0.0000,0.0000
new,stop,stop_54.mp4,51,51,0,0.9856,0.0006,0.812,0.882,2.610,8.382,0.0000,0.0000,0.0000,0.0000
new,stop,stop_55.mp4,46,46,0,0.9961,0.0007,1.188,1.638,4.219,14.657,0.0000,0.0000,0.0000,0.0000
new,stop,stop_56.mp4,62,62,0,0.9933,0.0047,6.043,9.131,19.147,128.043,0.0000,0.0000,0.0000,0.0000
new,stop,stop_57.mp4,54,54,0,0.9390,0.0052,1.121,1.250,3.441,14.064,0.0000,0.0000,0.0000,0.3333
new,stop,stop_58.mp4,351,351,0,0.9449,0.0072,1.593,2.883,5.482,57.659,0.0000,0.2621,0.0000,0.3333
new,stop,stop_59.mp4,250,250,0,0.9714,0.0048,1.931,2.192,4.719,37.880,0.0000,0.0000,0.0000,0.0000
new,stop,stop_6.mp4,285,285,0,0.9992,0.0000,0.556,0.651,1.554,11.502,0.0000,0.0000,0.0000,0.0000
new,stop,stop_60.mp4,259,259,0,0.8341,0.0174,4.457,4.854,13.326,67.645,0.0000,0.0000,0.2597,0.0000
new,stop,stop_61.mp4,168,168,0,0.9410,0.0258,2.371,3.284,7.039,63.663,0.0000,0.0000,0.0000,0.0000
new,stop,stop_62.mp4,63,63,0,0.9593,0.0062,2.865,2.212,6.728,19.348,0.0000,0.0000,0.0000,0.3333
new,stop,stop_63.mp4,153,153,0,0.9986,0.0004,1.233,2.650,5.254,44.797,0.0000,0.0000,0.0000,0.0000
new,stop,stop_64.mp4,179,179,0,0.9959,0.0014,1.164,2.046,4.636,19.747,0.0000,0.0000,0.0000,0.0000
new,stop,stop_65.mp4,93,93,0,0.9905,0.0020,1.343,3.448,4.679,50.031,0.0000,0.0000,0.0000,0.0000
new,stop,stop_66.mp4,126,126,0,0.9984,0.0005,1.450,2.743,6.377,35.796,0.0000,0.0000,0.0000,0.0000
new,stop,stop_67.mp4,167,167,0,0.9752,0.0072,6.452,7.964,21.126,113.868,0.0000,0.8743,0.0000,0.0000
new,stop,stop_68.mp4,84,84,0,0.9980,0.0007,1.310,2.471,6.216,26.963,0.0000,0.0000,0.0000,0.0000
new,stop,stop_69.mp4,135,135,0,0.9975,0.0004,0.771,1.089,2.438,14.879,0.0000,0.0000,0.0000,0.0000
new,stop,stop_7.mp4,175,175,0,0.9973,0.0074,1.165,2.579,3.352,45.933,0.0000,0.0057,0.0000,0.0000
new,stop,stop_70.mp4,126,126,0,0.9988,0.0002,0.829,1.316,2.645,18.191,0.0000,0.0000,0.0000,0.0000
new,stop,stop_71.mp4,92,92,0,0.9958,0.0006,1.439,2.162,4.856,23.332,0.0000,0.0000,0.0000,0.0000
new,stop,stop_72.mp4,104,104,0,0.9989,0.0003,1.508,3.410,6.632,44.880,0.0000,0.0000,0.0000,0.0000
new,stop,stop_73.mp4,449,449,0,0.9211,0.0170,6.065,40.015,20.509,993.755,0.0000,0.0156,0.0000,0.1596
new,stop,stop_74.mp4,92,92,0,0.9960,0.0008,0.673,1.046,2.211,15.261,0.0000,0.0000,0.0000,0.0000
new,stop,stop_75.mp4,230,230,0,0.8275,0.0385,1.884,4.131,6.189,91.631,0.0000,0.0348,0.2315,0.1899
new,stop,stop_76.mp4,283,283,0,0.9112,0.0139,1.650,2.772,5.045,78.135,0.0000,0.0000,0.0406,0.0000
new,stop,stop_77.mp4,61,61,0,0.9989,0.0000,0.760,1.201,2.109,14.171,0.0000,0.0000,0.0000,0.0000
new,stop,stop_78.mp4,58,58,0,0.9911,0.0007,1.497,1.515,4.065,14.980,0.0000,0.0000,0.0000,0.0000
new,stop,stop_79.mp4,55,55,0,0.9931,0.0001,0.529,0.471,1.423,3.827,0.0000,0.0000,0.0000,0.0000
new,stop,stop_8.mp4,269,269,0,0.9967,0.0010,3.481,3.879,9.872,49.405,0.0000,0.0000,0.0000,0.0000
new,stop,stop_80.mp4,56,56,0,0.9800,0.0060,0.999,3.127,3.368,48.247,0.0000,0.0000,0.0000,0.0000
new,stop,stop_81.mp4,60,60,0,0.9415,0.0179,1.182,2.252,3.566,29.184,0.0000,0.0000,0.0000,0.1222
new,stop,stop_83.mp4,58,58,0,0.9936,0.0011,2.153,4.424,9.384,50.096,0.0000,0.0000,0.0000,0.0000
new,stop,stop_84.mp4,56,56,0,0.9526,0.0087,2.890,6.358,12.700,84.711,0.0000,0.0000,0.0000,0.0000
new,stop,stop_85.mp4,53,53,0,0.9823,0.0024,0.985,1.730,3.050,25.216,0.0000,0.0000,0.0000,0.0000
new,stop,stop_86.mp4,54,54,0,0.9676,0.0164,1.184,1.809,3.996,25.797,0.0000,0.0000,0.0000,0.1481
new,stop,stop_87.mp4,52,52,0,0.9559,0.0151,1.390,3.645,4.263,60.988,0.0000,0.0000,0.0000,0.0000
new,stop,stop_88.mp4,49,49,0,0.9982,0.0001,1.371,3.794,6.496,46.807,0.0000,0.0000,0.0000,0.0000
new,stop,stop_89.mp4,35,35,0,0.9904,0.0004,0.698,0.772,1.974,6.443,0.0000,0.0000,0.0000,0.3333
new,stop,stop_9.mp4,245,245,0,0.9345,0.0131,1.537,2.976,5.996,42.978,0.0000,0.0000,0.0000,0.0000
new,stop,stop_90.mp4,56,56,0,0.9753,0.0095,2.194,7.059,9.573,94.001,0.0000,0.0000,0.0000,0.0000
new,stop,stop_91.mp4,54,54,0,0.9933,0.0014,1.550,3.935,7.560,54.794,0.0000,0.0000,0.0000,0.0000
new,stop,stop_92.mp4,55,55,0,0.9968,0.0003,1.578,3.254,5.330,41.880,0.0000,0.0000,0.0000,0.0000
new,stop,stop_93.mp4,63,63,0,0.9553,0.0010,1.126,1.465,2.993,23.797,0.0000,0.0000,0.0000,0.0000
new,stop,stop_94.mp4,55,55,0,0.9224,0.0146,1.354,2.210,4.992,26.124,0.0000,0.0000,0.0000,0.3333
new,stop,stop_95.mp4,56,56,0,0.9966,0.0011,1.120,2.284,5.813,18.053,0.0000,0.0000,0.0000,0.0000
new,stop,stop_96.mp4,54,54,0,0.9985,0.0001,1.140,1.693,4.042,12.499,0.0000,0.0000,0.0000,0.0000
new,stop,stop_99.mp4,55,55,0,0.9972,0.0006,0.697,1.620,2.139,14.643,0.0000,0.0000,0.0000,0.0000
